\N	6	58	7
\N	6	59	6
\N	6	60	6
\N	6	61	3
\N	6	62	7
\N	6	63	7
\N	6	64	3
\N	6	65	7
\N	6	66	7
\N	6	67	7
\N	6	68	3
\N	6	69	7
\N	6	70	7
\N	6	71	5
\N	6	72	7
\N	6	73	7
\N	6	74	7
\N	6	75	5
\N	6	76	7
\N	6	77	2
\N	6	78	7
\N	6	79	7
\N	6	80	5
\N	6	81	7
\N	6	82	7
\N	6	83	7
\N	6	84	7
\N	6	85	5
\N	6	86	6
\N	6	87	6
\N	6	88	6
\N	6	89	3
\N	6	90	3
\N	6	91	3
\N	6	92	3
\N	6	93	3
\N	6	94	3
\N	6	95	3
\N	6	96	3
\N	6	97	3
\N	6	98	3
\N	6	99	3
\N	6	100	3
\N	6	101	5
\N	6	102	5
\N	6	103	5
\N	6	104	6
\N	6	105	6
\N	6	106	6
\N	6	107	3
\N	6	108	3
\N	6	109	3
\N	6	110	3
\N	6	111	3
\N	6	112	3
\N	6	113	3
\N	6	114	5
\N	6	115	3
\N	6	116	3
\N	6	117	3
\N	6	118	3
\N	7	1	5
\N	7	2	5
\N	7	3	5
\N	7	4	5
\N	7	5	5
\N	7	6	5
\N	7	7	5
\N	7	8	5
\N	7	9	5
\N	7	10	5
\N	7	11	5
\N	7	12	5
\N	7	13	5
\N	7	14	9
\N	7	15	9
\N	7	16	7
\N	7	17	7
\N	7	18	7
\N	7	19	7
\N	7	20	7
\N	7	21	7
\N	7	22	7
\N	7	23	7
\N	7	24	7
\N	7	25	7
\N	7	26	7
\N	7	27	7
\N	7	28	7
\N	7	29	9
\N	7	30	7
\N	7	31	7
\N	7	32	7
\N	7	33	2
\N	7	34	7
\N	7	35	7
\N	7	36	2
\N	7	37	7
\N	7	38	7
\N	7	39	7
\N	7	40	7
\N	7	41	7
\N	7	42	9
\N	7	43	9
\N	7	44	7
\N	7	45	7
\N	7	46	7
\N	7	47	7
\N	7	48	7
\N	7	49	7
\N	7	50	7
\N	7	51	7
\N	7	52	7
\N	7	53	7
\N	7	54	7
\N	7	55	9
\N	7	56	9
\N	7	57	9
\N	7	58	7
\N	7	59	9
\N	7	60	9
\N	7	61	3
\N	7	62	7
\N	7	63	7
\N	7	64	3
\N	7	65	7
\N	7	66	7
\N	7	67	7
\N	7	68	3
\N	7	69	7
\N	7	70	7
\N	7	71	5
\N	7	72	7
\N	7	73	7
\N	7	74	7
\N	7	75	5
\N	7	76	7
\N	7	77	2
\N	7	78	7
\N	7	79	7
\N	7	80	5
\N	7	81	7
\N	7	82	7
\N	7	83	7
\N	7	84	7
\N	7	85	5
\N	7	86	9
\N	7	87	9
\N	7	88	9
\N	7	89	3
\N	7	90	3
\N	7	91	3
\N	7	92	3
\N	7	93	3
\N	7	94	3
\N	7	95	3
\N	7	96	3
\N	7	97	3
\N	7	98	3
\N	7	99	3
\N	7	100	3
\N	7	101	5
\N	7	102	5
\N	7	103	5
\N	7	104	9
\N	7	105	9
\N	7	106	9
\N	7	107	3
\N	7	108	3
\N	7	109	3
\N	7	110	3
\N	7	111	3
\N	7	112	3
\N	7	113	3
\N	7	114	5
\N	7	115	3
\N	7	116	3
\N	7	117	3
\N	7	118	3
\N	8	1	5
\N	8	2	5
\N	8	3	5
\N	8	4	5
\N	8	5	5
\N	8	6	5
\N	8	7	5
\N	8	8	5
\N	8	9	5
\N	8	10	5
\N	8	11	5
\N	8	12	5
\N	8	13	5
\N	8	14	2
\N	8	15	5
\N	8	16	5
\N	8	17	5
\N	8	18	5
\N	8	19	5
\N	8	20	5
\N	8	21	5
\N	8	22	5
\N	8	23	5
\N	8	24	5
\N	8	25	5
\N	8	26	5
\N	8	27	5
\N	8	28	5
\N	8	29	3
\N	8	30	5
\N	8	31	5
\N	8	32	5
\N	8	33	5
\N	8	34	5
\N	8	35	5
\N	8	36	5
\N	8	37	5
\N	8	38	5
\N	8	39	5
\N	8	40	5
\N	8	41	5
\N	8	42	5
\N	8	43	3
\N	8	44	5
\N	8	45	5
\N	8	46	5
\N	8	47	5
\N	8	48	5
\N	8	49	5
\N	8	50	5
\N	8	51	5
\N	8	52	5
\N	8	53	5
\N	8	54	5
\N	8	55	3
\N	8	56	3
\N	8	57	3
\N	8	58	5
\N	8	59	3
\N	8	60	3
\N	8	61	2
\N	8	62	2
\N	8	63	2
\N	8	64	2
\N	8	65	2
\N	8	66	2
\N	8	67	2
\N	8	68	2
\N	8	69	2
\N	8	70	2
\N	8	71	2
\N	8	72	1
\N	8	73	1
\N	8	74	1
\N	8	75	1
\N	8	76	1
\N	8	77	1
\N	8	78	1
\N	8	79	1
\N	8	80	1
\N	8	81	1
\N	8	82	1
\N	8	83	1
\N	8	84	1
\N	8	85	1
\N	8	86	1
\N	8	87	1
\N	8	88	4
\N	8	89	6
\N	8	90	6
\N	8	91	6
\N	8	92	6
\N	8	93	6
\N	8	94	6
\N	8	95	6
\N	8	96	6
\N	8	97	6
\N	8	98	6
\N	8	99	6
\N	8	100	6
\N	8	101	4
\N	8	102	3
\N	8	103	4
\N	8	104	6
\N	8	105	6
\N	8	106	6
\N	8	107	6
\N	8	108	6
\N	8	109	6
\N	8	110	6
\N	8	111	6
\N	8	112	6
\N	8	113	6
\N	8	114	1
\N	8	115	6
\N	8	116	6
\N	8	117	6
\N	8	118	6
\N	9	1	6
\N	9	2	6
\N	9	3	6
\N	9	4	6
\N	9	5	6
\N	9	6	6
\N	9	7	6
\N	9	8	6
\N	9	9	6
\N	9	10	6
\N	9	11	6
\N	9	12	6
\N	9	13	6
\N	9	14	3
\N	9	15	3
\N	9	16	6
\N	9	17	6
\N	9	18	6
\N	9	19	6
\N	9	20	6
\N	9	21	6
\N	9	22	6
\N	9	23	6
\N	9	24	6
\N	9	25	6
\N	9	26	6
\N	9	27	6
\N	9	28	6
\N	9	29	12
\N	9	30	6
\N	9	31	6
\N	9	32	6
\N	9	33	6
\N	9	34	6
\N	9	35	6
\N	9	36	6
\N	9	37	6
\N	9	38	6
\N	9	39	6
\N	9	40	6
\N	9	41	6
\N	9	42	3
\N	9	43	8
\N	9	44	6
\N	9	45	6
\N	9	46	6
\N	9	47	6
\N	9	48	6
\N	9	49	6
\N	9	50	6
\N	9	51	6
\N	9	52	6
\N	9	53	6
\N	9	54	6
\N	9	55	8
\N	9	56	8
\N	9	57	8
\N	9	58	6
\N	9	59	8
\N	9	60	8
\N	9	61	12
\N	9	62	12
\N	9	63	2
\N	9	64	12
\N	9	65	12
\N	9	66	2
\N	9	67	2
\N	9	68	12
\N	9	69	12
\N	9	70	2
\N	9	71	12
\N	9	72	11
\N	9	73	11
\N	9	74	11
\N	9	75	4
\N	9	76	11
\N	9	77	11
\N	9	78	11
\N	9	79	11
\N	9	80	4
\N	9	81	11
\N	9	82	11
\N	9	83	11
\N	9	84	11
\N	9	85	4
\N	9	86	4
\N	9	87	3
\N	9	88	3
\N	9	89	9
\N	9	90	9
\N	9	91	9
\N	9	92	9
\N	9	93	9
\N	9	94	9
\N	9	95	9
\N	9	96	9
\N	9	97	9
\N	9	98	9
\N	9	99	9
\N	9	100	9
\N	9	101	12
\N	9	102	12
\N	9	103	1
\N	9	104	5
\N	9	105	5
\N	9	106	7
\N	9	107	9
\N	9	108	9
\N	9	109	9
\N	9	110	9
\N	9	111	9
\N	9	112	9
\N	9	113	9
\N	9	114	4
\N	9	115	9
\N	9	116	9
\N	9	117	9
\N	9	118	9
\N	17	1	2
\N	17	2	6
\N	17	3	6
\N	17	4	6
\N	17	5	6
\N	17	6	6
\N	17	7	6
\N	17	8	6
\N	17	9	6
\N	17	10	6
\N	17	11	6
\N	17	12	2
\N	17	13	2
\N	17	14	5
\N	17	15	5
\N	17	16	3
\N	17	17	3
\N	17	18	1
\N	17	19	3
\N	17	20	3
\N	17	21	3
\N	17	22	1
\N	17	23	1
\N	17	24	1
\N	17	25	3
\N	17	26	2
\N	17	27	2
\N	17	28	5
\N	17	29	5
\N	17	30	1
\N	17	31	3
\N	17	32	3
\N	17	33	3
\N	17	34	3
\N	17	35	3
\N	17	36	3
\N	17	37	3
\N	17	38	3
\N	17	39	2
\N	17	40	2
\N	17	41	2
\N	17	42	5
\N	17	43	5
\N	17	44	3
\N	17	45	3
\N	17	46	3
\N	17	47	3
\N	17	48	3
\N	17	49	3
\N	17	50	3
\N	17	51	3
\N	17	52	2
\N	17	53	2
\N	17	54	2
\N	17	55	5
\N	17	56	5
\N	17	57	5
\N	17	58	5
\N	17	59	5
\N	17	60	5
\N	17	61	5
\N	17	62	5
\N	17	63	5
\N	17	64	5
\N	17	65	5
\N	17	66	5
\N	17	67	5
\N	17	68	5
\N	17	69	5
\N	17	70	5
\N	17	71	5
\N	17	72	6
\N	17	73	6
\N	17	74	6
\N	17	75	2
\N	17	76	6
\N	17	77	6
\N	17	78	6
\N	17	79	6
\N	17	80	2
\N	17	81	6
\N	17	82	6
\N	17	83	6
\N	17	84	2
\N	17	85	2
\N	17	86	2
\N	17	87	5
\N	17	88	5
\N	17	89	5
\N	17	90	5
\N	17	91	5
\N	17	92	5
\N	17	93	5
\N	17	94	5
\N	17	95	5
\N	17	96	5
\N	17	97	5
\N	17	98	5
\N	17	99	5
\N	17	100	5
\N	17	101	5
\N	17	102	5
\N	17	103	5
\N	17	104	5
\N	17	105	5
\N	17	106	5
\N	17	107	5
\N	17	108	5
\N	17	109	5
\N	17	110	5
\N	17	111	5
\N	17	112	5
\N	17	113	5
\N	17	114	2
\N	17	115	5
\N	17	116	5
\N	17	117	5
\N	17	118	5
\N	18	1	5
\N	18	2	5
\N	18	3	5
\N	18	4	5
\N	18	5	5
\N	18	6	5
\N	18	7	5
\N	18	8	5
\N	18	9	5
\N	18	10	5
\N	18	11	5
\N	18	12	5
\N	18	13	5
\N	18	14	6
\N	18	15	6
\N	18	16	7
\N	18	17	7
\N	18	18	7
\N	18	19	7
\N	18	20	7
\N	18	21	7
\N	18	22	7
\N	18	23	7
\N	18	24	7
\N	18	25	7
\N	18	26	7
\N	18	27	7
\N	18	28	7
\N	18	29	6
\N	18	30	7
\N	18	31	7
\N	18	32	7
\N	18	33	2
\N	18	34	7
\N	18	35	7
\N	18	36	2
\N	18	37	7
\N	18	38	7
\N	18	39	7
\N	18	40	7
\N	18	41	7
\N	18	42	6
\N	18	43	6
\N	18	44	7
\N	18	45	7
\N	18	46	7
\N	18	47	7
\N	18	48	7
\N	18	49	7
\N	18	50	7
\N	18	51	7
\N	18	52	7
\N	18	53	7
\N	18	54	7
\N	18	55	6
\N	18	56	6
\N	18	57	6
\N	18	58	7
\N	18	59	6
\N	18	60	6
\N	18	61	3
\N	18	62	7
\N	18	63	7
\N	18	64	3
\N	18	65	7
\N	18	66	7
\N	18	67	7
\N	18	68	3
\N	18	69	7
\N	18	70	7
\N	18	71	5
\N	18	72	7
\N	18	73	7
\N	18	74	7
\N	18	75	5
\N	18	76	7
\N	18	77	2
\N	18	78	7
\N	18	79	7
\N	18	80	5
\N	18	81	7
\N	18	82	7
\N	18	83	7
\N	18	84	7
\N	18	85	5
\N	18	86	6
\N	18	87	6
\N	18	88	6
\N	18	89	3
\N	18	90	3
\N	18	91	3
\N	18	92	3
\N	18	93	3
\N	18	94	3
\N	18	95	3
\N	18	96	3
\N	18	97	3
\N	18	98	3
\N	18	99	3
\N	18	100	3
\N	18	101	5
\N	18	102	5
\N	18	103	5
\N	18	104	6
\N	18	105	6
\N	18	106	6
\N	18	107	3
\N	18	108	3
\N	18	109	3
\N	18	110	3
\N	18	111	3
\N	18	112	3
\N	18	113	3
\N	18	114	5
\N	18	115	3
\N	18	116	3
\N	18	117	3
\N	18	118	3
\N	19	1	5
\N	19	2	5
\N	19	3	5
\N	19	4	5
\N	19	5	5
\N	19	6	5
\N	19	7	5
\N	19	8	5
\N	19	9	5
\N	19	10	5
\N	19	11	5
\N	19	12	5
\N	19	13	5
\N	19	14	9
\N	19	15	9
\N	19	16	7
\N	19	17	7
\N	19	18	7
\N	19	19	7
\N	19	20	7
\N	19	21	7
\N	19	22	7
\N	19	23	7
\N	19	24	7
\N	19	25	7
\N	19	26	7
\N	19	27	7
\N	19	28	7
\N	19	29	9
\N	19	30	7
\N	19	31	7
\N	19	32	7
\N	19	33	2
\N	19	34	7
\N	19	35	7
\N	19	36	2
\N	19	37	7
\N	19	38	7
\N	19	39	7
\N	19	40	7
\N	19	41	7
\N	19	42	9
\N	19	43	9
\N	19	44	7
\N	19	45	7
\N	19	46	7
\N	19	47	7
\N	19	48	7
\N	19	49	7
\N	19	50	7
\N	19	51	7
\N	19	52	7
\N	19	53	7
\N	19	54	7
\N	19	55	9
\N	19	56	9
\N	19	57	9
\N	19	58	7
\N	19	59	9
\N	19	60	9
\N	19	61	3
\N	19	62	7
\N	19	63	7
\N	19	64	3
\N	19	65	7
\N	19	66	7
\N	19	67	7
\N	19	68	3
\N	19	69	7
\N	19	70	7
\N	19	71	5
\N	19	72	7
\N	19	73	7
\N	19	74	7
\N	19	75	5
\N	19	76	7
\N	19	77	2
\N	19	78	7
\N	19	79	7
\N	19	80	5
\N	19	81	7
\N	19	82	7
\N	19	83	7
\N	19	84	7
\N	19	85	5
\N	19	86	9
\N	19	87	9
\N	19	88	9
\N	19	89	3
\N	19	90	3
\N	19	91	3
\N	19	92	3
\N	19	93	3
\N	19	94	3
\N	19	95	3
\N	19	96	3
\N	19	97	3
\N	19	98	3
\N	19	99	3
\N	19	100	3
\N	19	101	5
\N	19	102	5
\N	19	103	5
\N	19	104	9
\N	19	105	9
\N	19	106	9
\N	19	107	3
\N	19	108	3
\N	19	109	3
\N	19	110	3
\N	19	111	3
\N	19	112	3
\N	19	113	3
\N	19	114	5
\N	19	115	3
\N	19	116	3
\N	19	117	3
\N	19	118	3
\N	20	1	5
\N	20	2	5
\N	20	3	5
\N	20	4	5
\N	20	5	5
\N	20	6	5
\N	20	7	5
\N	20	8	5
\N	20	9	5
\N	20	10	5
\N	20	11	5
\N	20	12	5
\N	20	13	5
\N	20	14	2
\N	20	15	5
\N	20	16	5
\N	20	17	5
\N	20	18	5
\N	20	19	5
\N	20	20	5
\N	20	21	5
\N	20	22	5
\N	20	23	5
\N	20	24	5
\N	20	25	5
\N	20	26	5
\N	20	27	5
\N	20	28	5
\N	20	29	3
\N	20	30	5
\N	20	31	5
\N	20	32	5
\N	20	33	5
\N	20	34	5
\N	20	35	5
\N	20	36	5
\N	20	37	5
\N	20	38	5
\N	20	39	5
\N	20	40	5
\N	20	41	5
\N	20	42	5
\N	20	43	3
\N	20	44	5
\N	20	45	5
\N	20	46	5
\N	20	47	5
\N	20	48	5
\N	20	49	5
\N	20	50	5
\N	20	51	5
\N	20	52	5
\N	20	53	5
\N	20	54	5
\N	20	55	3
\N	20	56	3
\N	20	57	3
\N	20	58	5
\N	20	59	3
\N	20	60	3
\N	20	61	2
\N	20	62	2
\N	20	63	2
\N	20	64	2
\N	20	65	2
\N	20	66	2
\N	20	67	2
\N	20	68	2
\N	20	69	2
\N	20	70	2
\N	20	71	2
\N	20	72	1
\N	20	73	1
\N	20	74	1
\N	20	75	1
\N	20	76	1
\N	20	77	1
\N	20	78	1
\N	20	79	1
\N	20	80	1
\N	20	81	1
\N	20	82	1
\N	20	83	1
\N	20	84	1
\N	20	85	1
\N	20	86	1
\N	20	87	1
\N	20	88	4
\N	20	89	6
\N	20	90	6
\N	20	91	6
\N	20	92	6
\N	20	93	6
\N	20	94	6
\N	20	95	6
\N	20	96	6
\N	20	97	6
\N	20	98	6
\N	20	99	6
\N	20	100	6
\N	20	101	4
\N	20	102	3
\N	20	103	4
\N	20	104	6
\N	20	105	6
\N	20	106	6
\N	20	107	6
\N	20	108	6
\N	20	109	6
\N	20	110	6
\N	20	111	6
\N	20	112	6
\N	20	113	6
\N	20	114	1
\N	20	115	6
\N	20	116	6
\N	20	117	6
\N	20	118	6
\N	21	1	6
\N	21	2	6
\N	21	3	6
\N	21	4	6
\N	21	5	6
\N	21	6	6
\N	21	7	6
\N	21	8	6
\N	21	9	6
\N	21	10	6
\N	21	11	6
\N	21	12	6
\N	21	13	6
\N	21	14	3
\N	21	15	3
\N	21	16	6
\N	21	17	6
\N	21	18	6
\N	21	19	6
\N	21	20	6
\N	21	21	6
\N	21	22	6
\N	21	23	6
\N	21	24	6
\N	21	25	6
\N	21	26	6
\N	21	27	6
\N	21	28	6
\N	21	29	12
\N	21	30	6
\N	21	31	6
\N	21	32	6
\N	21	33	6
\N	21	34	6
\N	21	35	6
\N	21	36	6
\N	21	37	6
\N	21	38	6
\N	21	39	6
\N	21	40	6
\N	21	41	6
\N	21	42	3
\N	21	43	8
\N	21	44	6
\N	21	45	6
\N	21	46	6
\N	21	47	6
\N	21	48	6
\N	21	49	6
\N	21	50	6
\N	21	51	6
\N	21	52	6
\N	21	53	6
\N	21	54	6
\N	21	55	8
\N	21	56	8
\N	21	57	8
\N	21	58	6
\N	21	59	8
\N	21	60	8
\N	21	61	12
\N	21	62	12
\N	21	63	2
\N	21	64	12
\N	21	65	12
\N	21	66	2
\N	21	67	2
\N	21	68	12
\N	21	69	12
\N	21	70	2
\N	21	71	12
\N	21	72	11
\N	21	73	11
\N	21	74	11
\N	21	75	4
\N	21	76	11
\N	21	77	11
\N	21	78	11
\N	21	79	11
\N	21	80	4
\N	21	81	11
\N	21	82	11
\N	21	83	11
\N	21	84	11
\N	21	85	4
\N	21	86	4
\N	21	87	3
\N	21	88	3
\N	21	89	9
\N	21	90	9
\N	21	91	9
\N	21	92	9
\N	21	93	9
\N	21	94	9
\N	21	95	9
\N	21	96	9
\N	21	97	9
\N	21	98	9
\N	21	99	9
\N	21	100	9
\N	21	101	12
\N	21	102	12
\N	21	103	1
\N	21	104	5
\N	21	105	5
\N	21	106	7
\N	21	107	9
\N	21	108	9
\N	21	109	9
\N	21	110	9
\N	21	111	9
\N	21	112	9
\N	21	113	9
\N	21	114	4
\N	21	115	9
\N	21	116	9
\N	21	117	9
\N	21	118	9
\N	29	1	2
\N	29	2	6
\N	29	3	6
\N	29	4	6
\N	29	5	6
\N	29	6	6
\N	29	7	6
\N	29	8	6
\N	29	9	6
\N	29	10	6
\N	29	11	6
\N	29	12	2
\N	29	13	2
\N	29	14	5
\N	29	15	5
\N	29	16	3
\N	29	17	3
\N	29	18	1
\N	29	19	3
\N	29	20	3
\N	29	21	3
\N	29	22	1
\N	29	23	1
\N	29	24	1
\N	29	25	3
\N	29	26	2
\N	29	27	2
\N	29	28	5
\N	29	29	5
\N	29	30	1
\N	29	31	3
\N	29	32	3
\N	29	33	3
\N	29	34	3
\N	29	35	3
\N	29	36	3
\N	29	37	3
\N	29	38	3
\N	29	39	2
\N	29	40	2
\N	29	41	2
\N	29	42	5
\N	29	43	5
\N	29	44	3
\N	29	45	3
\N	29	46	3
\N	29	47	3
\N	29	48	3
\N	29	49	3
\N	29	50	3
\N	29	51	3
\N	29	52	2
\N	29	53	2
\N	29	54	2
\N	29	55	5
\N	29	56	5
\N	29	57	5
\N	29	58	5
\N	29	59	5
\N	29	60	5
\N	29	61	5
\N	29	62	5
\N	29	63	5
\N	29	64	5
\N	29	65	5
\N	29	66	5
\N	29	67	5
\N	29	68	5
\N	29	69	5
\N	29	70	5
\N	29	71	5
\N	29	72	6
\N	29	73	6
\N	29	74	6
\N	29	75	2
\N	29	76	6
\N	29	77	6
\N	29	78	6
\N	29	79	6
\N	29	80	2
\N	29	81	6
\N	29	82	6
\N	29	83	6
\N	29	84	2
\N	29	85	2
\N	29	86	2
\N	29	87	5
\N	29	88	5
\N	29	89	5
\N	29	90	5
\N	29	91	5
\N	29	92	5
\N	29	93	5
\N	29	94	5
\N	29	95	5
\N	29	96	5
\N	29	97	5
\N	29	98	5
\N	29	99	5
\N	29	100	5
\N	29	101	5
\N	29	102	5
\N	29	103	5
\N	29	104	5
\N	29	105	5
\N	29	106	5
\N	29	107	5
\N	29	108	5
\N	29	109	5
\N	29	110	5
\N	29	111	5
\N	29	112	5
\N	29	113	5
\N	29	114	2
\N	29	115	5
\N	29	116	5
\N	29	117	5
\N	29	118	5
\N	30	1	5
\N	30	2	5
\N	30	3	5
\N	30	4	5
\N	30	5	5
\N	30	6	5
\N	30	7	5
\N	30	8	5
\N	30	9	5
\N	30	10	5
\N	30	11	5
\N	30	12	5
\N	30	13	5
\N	30	14	6
\N	30	15	6
\N	30	16	7
\N	30	17	7
\N	30	18	7
\N	30	19	7
\N	30	20	7
\N	30	21	7
\N	30	22	7
\N	30	23	7
\N	30	24	7
\N	30	25	7
\N	30	26	7
\N	30	27	7
\N	30	28	7
\N	30	29	6
\N	30	30	7
\N	30	31	7
\N	30	32	7
\N	30	33	2
\N	30	34	7
\N	30	35	7
\N	30	36	2
\N	30	37	7
\N	30	38	7
\N	30	39	7
\N	30	40	7
\N	30	41	7
\N	30	42	6
\N	30	43	6
\N	30	44	7
\N	30	45	7
\N	30	46	7
\N	30	47	7
\N	30	48	7
\N	30	49	7
\N	30	50	7
\N	30	51	7
\N	30	52	7
\N	30	53	7
\N	30	54	7
\N	30	55	6
\N	30	56	6
\N	30	57	6
\N	30	58	7
\N	30	59	6
\N	30	60	6
\N	30	61	3
\N	30	62	7
\N	30	63	7
\N	30	64	3
\N	30	65	7
\N	30	66	7
\N	30	67	7
\N	30	68	3
\N	30	69	7
\N	30	70	7
\N	30	71	5
\N	30	72	7
\N	30	73	7
\N	30	74	7
\N	30	75	5
\N	30	76	7
\N	30	77	2
\N	30	78	7
\N	30	79	7
\N	30	80	5
\N	30	81	7
\N	30	82	7
\N	30	83	7
\N	30	84	7
\N	30	85	5
\N	30	86	6
\N	30	87	6
\N	30	88	6
\N	30	89	3
\N	30	90	3
\N	30	91	3
\N	30	92	3
\N	30	93	3
\N	30	94	3
\N	30	95	3
\N	30	96	3
\N	30	97	3
\N	30	98	3
\N	30	99	3
\N	30	100	3
\N	30	101	5
\N	30	102	5
\N	30	103	5
\N	30	104	6
\N	30	105	6
\N	30	106	6
\N	30	107	3
\N	30	108	3
\N	30	109	3
\N	30	110	3
\N	30	111	3
\N	30	112	3
\N	30	113	3
\N	30	114	5
\N	30	115	3
\N	30	116	3
\N	30	117	3
\N	30	118	3
\N	31	1	5
\N	31	2	5
\N	31	3	5
\N	31	4	5
\N	31	5	5
\N	31	6	5
\N	31	7	5
\N	31	8	5
\N	31	9	5
\N	31	10	5
\N	31	11	5
\N	31	12	5
\N	31	13	5
\N	31	14	9
\N	31	15	9
\N	31	16	7
\N	31	17	7
\N	31	18	7
\N	31	19	7
\N	31	20	7
\N	31	21	7
\N	31	22	7
\N	31	23	7
\N	31	24	7
\N	31	25	7
\N	31	26	7
\N	31	27	7
\N	31	28	7
\N	31	29	9
\N	31	30	7
\N	31	31	7
\N	31	32	7
\N	31	33	2
\N	31	34	7
\N	31	35	7
\N	31	36	2
\N	31	37	7
\N	31	38	7
\N	31	39	7
\N	31	40	7
\N	31	41	7
\N	31	42	9
\N	31	43	9
\N	31	44	7
\N	31	45	7
\N	31	46	7
\N	31	47	7
\N	31	48	7
\N	31	49	7
\N	31	50	7
\N	31	51	7
\N	31	52	7
\N	31	53	7
\N	31	54	7
\N	31	55	9
\N	31	56	9
\N	31	57	9
\N	31	58	7
\N	31	59	9
\N	31	60	9
\N	31	61	3
\N	31	62	7
\N	31	63	7
\N	31	64	3
\N	31	65	7
\N	31	66	7
\N	31	67	7
\N	31	68	3
\N	31	69	7
\N	31	70	7
\N	31	71	5
\N	31	72	7
\N	31	73	7
\N	31	74	7
\N	31	75	5
\N	31	76	7
\N	31	77	2
\N	31	78	7
\N	31	79	7
\N	31	80	5
\N	31	81	7
\N	31	82	7
\N	31	83	7
\N	31	84	7
\N	31	85	5
\N	31	86	9
\N	31	87	9
\N	31	88	9
\N	31	89	3
\N	31	90	3
\N	31	91	3
\N	31	92	3
\N	31	93	3
\N	31	94	3
\N	31	95	3
\N	31	96	3
\N	31	97	3
\N	31	98	3
\N	31	99	3
\N	31	100	3
\N	31	101	5
\N	31	102	5
\N	31	103	5
\N	31	104	9
\N	31	105	9
\N	31	106	9
\N	31	107	3
\N	31	108	3
\N	31	109	3
\N	31	110	3
\N	31	111	3
\N	31	112	3
\N	31	113	3
\N	31	114	5
\N	31	115	3
\N	31	116	3
\N	31	117	3
\N	31	118	3
\N	32	1	5
\N	32	2	5
\N	32	3	5
\N	32	4	5
\N	32	5	5
\N	32	6	5
\N	32	7	5
\N	32	8	5
\N	32	9	5
\N	32	10	5
\N	32	11	5
\N	32	12	5
\N	32	13	5
\N	32	14	2
\N	32	15	5
\N	32	16	5
\N	32	17	5
\N	32	18	5
\N	32	19	5
\N	32	20	5
\N	32	21	5
